UniProtID,Freq_cut_off
P67809,4.1
P67812,4.1
P67870,4.0259610842690785
P67936,4.1
P68032,3.683046786348123
P68036,4.1
P68104,4.1
P68106,4.1
P68133,3.9291903298421547
P68363,4.1
P68366,4.28
P68371,4.28
P68400,4.832470001663847
P68402,4.1
P68431,4.1
P68543,4.1
P68871,3.684487268483827
P69849,4.1
P69891,4.28
P69892,4.28
P69905,3.71298698405612
P78310,4.1
P78314,4.28
P78316,4.1
P78317,4.1
P78318,4.1
P78324,4.1
P78325,4.1
P78329,4.1
P78330,4.1
P78332,4.1
P78333,4.1
P78334,4.1
P78337,4.28
P78344,4.1
P78345,4.1
P78346,4.1
P78347,4.1
P78348,4.1
P78352,4.28
P78356,4.1
P78357,3.6839478386520947
P78358,4.1
P78362,4.1
P78363,2.499686665695901
P78364,4.1
P78367,4.1
P78368,4.1
P78369,4.1
P78371,4.1
P78380,4.1
P78381,4.28
P78382,4.1
P78383,4.1
P78385,4.18
P78386,4.1
P78395,4.1
P78396,4.1
P78406,4.1
P78410,4.1
P78411,4.1
P78412,4.1
P78413,4.1
P78415,4.1
P78417,4.1
P78423,4.1
P78424,4.28
P78426,4.1
P78504,4.184179937810708
P78508,4.1
P78509,4.531747220174816
P78524,4.1
P78527,4.1
P78536,4.79401385194114
P78537,4.1
P78539,4.1
P78540,4.1
P78543,4.1
P78545,4.1
P78549,2.762428616676257
P78552,4.1
P78556,4.1
P78559,4.1
P78560,4.1
P78562,4.28
P78563,4.1
P79483,4.1
P79522,4.1
P80075,4.1
P80098,4.1
P80108,4.1
P80162,4.1
P80188,4.1
P80192,4.1
P80217,4.1
P80294,4.1
P80297,4.1
P80303,4.1
P80365,3.582176363663896
P80370,4.1
P80404,4.183725549022979
P80511,4.1
P80723,4.1
P80748,4.1
P81172,4.1
P81274,3.2807491146657863
P81277,4.1
P81534,4.1
P81605,4.1
P82094,4.1
P82251,2.9375195510254364
P82279,3.4143047020257553
P82650,3.3193146532634157
P82914,4.1
P82930,4.1
P82979,4.1
P82987,4.1
P83105,4.1
P83110,4.1
P83111,4.1
P83369,4.1
P83436,4.1
P83731,4.1
P83876,4.1
P83881,4.1
P83916,4.1
P84022,0.4594665673437508
P84074,4.1
P84077,4.28
P84085,4.1
P84090,4.1
P84095,4.1
P84098,4.1
P84103,4.1
P84243,4.1
P84550,4.1
P84996,4.28
P85037,4.1
P85298,4.1
P85299,4.1
P86397,4.1
P86452,4.1
P86479,4.1
P86480,4.1
P98066,4.1
P98073,2.937685066763152
P98077,4.1
P98082,4.1
P98088,4.1
P98095,4.1
P98153,4.1
P98155,4.531683691730211
P98160,3.5817782813708434
P98161,3.549084560875907
P98164,4.531530079945777
P98168,4.1
P98170,4.1
P98171,4.1
P98172,4.28
P98174,4.725936874223874
P98175,4.1
P98177,4.1
P98179,4.1
P98187,4.1
P98194,4.133653577250398
P98196,4.1
P98198,4.1
P99999,4.28
Q00005,4.28
Q00013,4.1
Q00056,4.1
Q00059,4.1
Q00169,4.1
Q00266,2.9120163842878806
Q00325,4.1
Q00341,4.1
Q00403,4.1
Q00444,4.1
Q00526,4.1
Q00532,4.1
Q00534,4.1
Q00535,4.1
Q00536,4.1
Q00537,4.1
Q00577,4.28
Q00587,4.1
Q00597,2.499686665695901
Q00604,4.18
Q00610,4.832700391918979
Q00613,4.1
Q00653,4.28
Q00688,4.1
Q00722,4.1
Q00765,4.1
Q00796,4.1
Q00839,4.830216859007255
Q00872,4.184407642626951
Q00887,4.1
Q00888,4.1
Q00889,4.1
Q00973,3.239299385753589
Q00975,4.832278103103415
Q00978,4.1
Q00987,4.18
Q00994,4.1
Q00G26,4.1
Q00LT1,4.1
Q01064,4.1
Q01081,4.1
Q01082,4.1
Q01085,4.1
Q01094,4.1
Q01101,4.1
Q01105,4.28
Q01113,4.1
Q01118,4.1
Q01130,4.1
Q01151,4.1
Q01167,4.1
Q01196,2.7691654941543855
Q01201,4.1
Q01344,4.1
Q01362,4.28
Q01415,4.1
Q01432,4.1
Q01433,3.832738802180181
Q01449,4.1
Q01453,4.53178563723145
Q01469,4.1
Q01484,3.71416150323109
Q01518,4.1
Q01523,4.1
Q01524,4.1
Q01534,4.1
Q01538,4.1
Q01543,2.499686665695901
Q01546,4.1
Q01581,4.1
Q01628,4.1
Q01629,4.1
Q01638,4.1
Q01650,4.1
Q01658,4.1
Q01664,4.1
Q01668,3.7067744962131353
Q01718,3.2805212105529096
Q01726,4.1
Q01740,4.1
Q01780,4.1
Q01804,4.1
Q01813,4.1
Q01814,4.1
Q01826,4.616895879804436
Q01831,3.6843066842895476
Q01844,4.1
Q01850,4.1
Q01851,4.28
Q01860,4.1
Q01892,4.1
Q01954,4.28
Q01955,2.499686665695901
Q01959,4.832573366789962
Q01968,4.1
Q01970,4.1
Q01973,4.1
Q01974,3.205925531628461
Q02040,4.1
Q02078,4.28
Q02080,4.1
Q02083,4.1
Q02086,4.1
Q02094,3.540330134918988
Q02108,4.1
Q02127,3.3209766035127677
Q02153,4.1
Q02156,4.1
Q02161,4.1
Q02218,4.1
Q02223,4.1
Q02224,4.1
Q02241,4.1
Q02246,4.184123527957499
Q02252,4.1
Q02297,4.1
Q02318,3.3209766035127677
Q02363,4.1
Q02383,4.1
Q02388,2.9052564309277633
Q02410,4.1
Q02413,3.882013205447836
Q02446,4.1
Q02447,4.1
Q02487,4.026451454188972
Q02505,4.1
Q02535,4.1
Q02539,4.1
Q02543,4.1
Q02548,4.1
Q02556,4.18
Q02575,4.1
Q02577,4.1
Q02641,4.1
Q02643,3.3209766035127677
Q02742,4.1
Q02747,4.1
Q02750,4.28
Q02763,4.1836115289549065
Q02779,4.1
Q02790,4.1
Q02809,3.684126175152859
Q02817,4.1
Q02818,4.1
Q02833,4.1
Q02846,3.7158355646598027
Q02878,4.1
Q02880,4.1
Q02928,4.1
Q02930,4.1
Q02952,4.1
Q02962,3.71416150323109
Q02978,4.28
Q02985,4.18
Q03001,3.008259280186289
Q03013,4.1
Q03014,4.1
Q03052,4.1
Q03060,4.1
Q03111,4.1
Q03112,4.28
Q03113,4.1
Q03135,4.18
Q03154,4.1
Q03164,3.9726667040614076
Q03167,4.1
Q03181,4.1
Q03188,4.1
Q03252,4.18
Q03393,3.113776137696963
Q03395,4.18
Q03403,4.1
Q03405,4.1
Q03426,3.9185770753619846
Q03431,4.355362527539655
Q03468,3.113274706361774
Q03518,4.1
Q03519,3.4850964575788934
Q03591,4.18
Q03692,4.1
Q03721,4.1
Q03923,4.1
Q03933,4.1
Q03989,4.1
Q04118,4.1
Q04206,4.832712210099069
Q04323,4.1
Q04446,3.7254219200933147
Q04609,4.1
Q04637,4.28
Q04656,4.1
Q04671,2.499686665695901
Q04695,4.28
Q04721,3.320562109278397
Q04724,4.1
Q04725,4.1
Q04726,4.1
Q04727,4.1
Q04741,4.1
Q04743,4.1
Q04756,4.1
Q04759,4.1
Q04760,4.1
Q04771,4.28
Q04828,4.1
Q04837,4.28
Q04844,3.4063130603885416
Q04864,4.1
Q04900,4.28
Q04912,4.28
Q04917,4.1
Q04941,4.1
Q05066,4.28
Q05084,4.1
Q05086,4.28
Q05193,3.7149988538824186
Q05195,4.1
Q05209,4.1
Q05215,4.1
Q05315,4.1
Q05329,4.1
Q05397,4.1
Q05469,4.1
Q05481,4.1
Q05513,4.1
Q05516,4.1
Q05519,4.1
Q05586,4.18
Q05639,4.28
Q05655,4.61744087828358
Q05682,4.1
Q05707,4.1
Q05823,4.28
Q05901,4.1
Q05923,4.1
Q05925,4.1
Q05932,4.1
Q05940,4.1
Q05996,4.1
Q05BQ5,4.1
Q05D60,4.1
Q06033,4.1
Q06055,4.1
Q06124,4.1836115289549065
Q06136,4.1
Q06141,4.1
Q06187,4.1
Q06190,4.1
Q06210,3.7158355646598027
Q06265,4.1
Q06278,4.1
Q06323,4.1
Q06330,4.28
Q06413,4.616978574826924
Q06416,4.1
Q06418,4.1
Q06432,4.1
Q06455,4.1
Q06481,4.1
Q06495,3.381836804341288
Q06520,4.1
Q06546,4.1
Q06547,4.1
Q06587,4.1
Q06609,4.28
Q06643,4.1
Q06710,4.184407642626951
Q06730,4.1
Q06787,4.28
Q06828,4.1
Q06830,4.1
Q06889,4.1
Q06945,4.28
Q07001,3.019531659342176
Q07002,4.1
Q07011,4.1
Q07020,4.28
Q07021,4.1
Q07065,4.1
Q07075,4.1
Q07092,4.1
Q07108,4.1
Q07157,4.1
Q07283,4.1
Q07325,4.1
Q07326,4.1
Q07343,4.1
Q07352,4.1
Q07444,4.1
Q07617,3.0818873229130594
Q07627,4.1
Q07654,4.1
Q07666,4.1
Q07687,4.1
Q07699,4.825541859639969
Q07812,4.1
Q07817,4.1
Q07820,4.1
Q07837,3.0187006828071428
Q07864,3.0187006828071428
Q07866,4.1
Q07869,4.1
Q07889,4.183668535247076
Q07890,4.28
Q07912,4.1
Q07954,4.1
Q07955,4.1
Q07960,4.1
Q07973,2.762177377533816
Q08043,4.1
Q08050,4.1
Q08116,4.1
Q08117,4.1
Q08170,4.1
Q08174,4.1
Q08188,4.1
Q08209,4.28
Q08211,4.1
Q08257,4.1
Q08289,4.1
Q08334,4.1
Q08345,4.1
Q08357,4.617586686873733
Q08378,4.1
Q08379,4.1
Q08380,4.1
Q08397,4.28
Q08426,4.28
Q08431,4.1
Q08462,4.1
Q08477,4.1
Q08493,4.1
Q08495,4.1
Q08499,4.28
Q08554,4.1
Q08623,4.1
Q08629,4.1
Q08648,4.1
Q08708,4.1
Q08722,4.1
Q08752,4.1
Q08828,4.1
Q08830,4.1
Q08881,3.540078538119119
Q08945,4.1
Q08999,4.1
Q08AD1,4.1
Q08AE8,4.1
Q08AG5,4.1
Q08AG7,4.1
Q08AH1,4.1
Q08AH3,4.1
Q08AM6,4.1
Q08ET2,4.1
Q08J23,4.1838959720176145
Q09013,4.28
Q09019,4.1
Q09028,4.1
Q09161,4.1
Q09327,4.1
Q09328,4.1
Q09428,2.5476108813253924
Q09470,4.28
Q09472,4.28
Q09666,4.1
Q09FC8,4.1
Q0D2H9,4.1
Q0D2I5,4.1
Q0D2K0,3.247891600620329
Q0D2K3,4.1
Q0GE19,4.1
Q0IIM8,4.1
Q0JRZ9,4.1
Q0P5N6,4.1
Q0PNE2,4.1
Q0VAK6,3.320562109278397
Q0VAM2,4.1
Q0VAQ4,4.1
Q0VD83,4.1
Q0VD86,4.1
Q0VDD7,4.1
Q0VDD8,4.1
Q0VDF9,4.1
Q0VF96,4.1
Q0VG06,4.1
Q0VG99,3.320562109278397
Q0VGL1,4.1
Q0WX57,4.1
Q0ZGT2,4.616475457430287
Q0ZLH3,3.7187052252339767
Q10469,4.531772338634962
Q10471,4.1
Q10472,4.1
Q10567,4.1
Q10570,4.28
Q10571,4.28
Q10586,4.1
Q10587,4.1
Q10588,4.1
Q10589,4.1
Q10713,4.1
Q10981,4.1
Q11128,4.1
Q11130,4.1
Q11201,4.1
Q11203,4.0038049703766685
Q11206,4.1
Q12756,3.3821968516503595
Q12765,4.1
Q12767,3.6835871933647724
Q12768,3.320562109278397
Q12769,4.1
Q12770,4.1
Q12772,4.1
Q12774,4.1
Q12778,4.1
Q12788,4.1
Q12789,4.1
Q12791,3.320562109278397
Q12792,4.1
Q12794,3.7158355646598027
Q12797,4.015359739774613
Q12798,4.1
Q12800,4.1
Q12802,4.1
Q12805,4.28
Q12809,3.496930108425746
Q12815,4.1
Q12816,4.1
Q12824,4.832777215838798
Q12830,4.601017200326644
Q12834,3.238548042290191
Q12836,4.1
Q12837,4.1
Q12840,3.413969984776896
Q12841,4.1
Q12846,4.1
Q12849,4.1
Q12851,4.1
Q12852,4.1
Q12857,4.28
Q12860,4.1
Q12864,4.1
Q12866,3.238548042290191
Q12870,4.1
Q12873,4.28
Q12874,4.1
Q12879,4.18349753881391
Q12882,3.319730678471124
Q12884,4.1
Q12887,3.4143047020257553
Q12888,4.1
Q12889,4.1
Q12891,2.48192057189613
Q12893,4.1
Q12899,4.1
Q12904,4.1
Q12905,4.1
Q12906,4.1
Q12907,4.1
Q12908,4.1
Q12912,4.1
Q12913,4.1
Q12918,4.1
Q12923,4.1
Q12929,4.1
Q12931,4.1
Q12933,4.1
Q12934,4.18
Q12946,4.28
Q12947,4.1
Q12948,3.3984603879534343
Q12951,4.1
Q12952,4.1
Q12955,4.832458190072894
Q12959,4.1
Q12962,4.1
Q12965,4.1
Q12967,4.1
Q12968,4.1
Q12972,4.1
Q12974,4.1
Q12979,4.1
Q12980,3.3834562226946976
Q12981,4.1
Q12982,4.1
Q12983,4.1
Q12986,4.1
Q12996,4.1
Q13002,4.1
Q13003,4.1
Q13007,4.1
Q13009,4.1
Q13011,4.1
Q13015,4.1
Q13017,4.1
Q13018,4.1
Q13021,4.1
Q13023,4.1
Q13029,4.1
Q13033,4.1
Q13042,4.1
Q13043,3.539577285756513
Q13045,4.1
Q13049,4.1
Q13057,2.7602126830132545
Q13061,4.230065391602854
Q13064,4.28
Q13075,4.1
Q13077,4.1
Q13084,4.1
Q13085,4.1
Q13087,4.1
Q13093,4.18
Q13094,4.1
Q13098,4.1
Q13099,4.1
Q13105,4.1
Q13107,4.1
Q13111,4.1
Q13112,4.1
Q13113,4.1
Q13114,4.1
Q13115,4.1
Q13117,4.1
Q13118,4.1
Q13123,4.1
Q13126,4.28
Q13127,4.617377889714974
Q13129,4.1
Q13131,4.1
Q13133,4.1
Q13136,4.1
Q13137,4.1
Q13144,3.5818926926624446
Q13145,4.1
Q13148,3.716002648764184
Q13151,4.1
Q13153,4.18406646191478
Q13155,4.1
Q13156,4.1
Q13158,4.1
Q13162,4.1
Q13163,4.1
Q13164,4.1
Q13177,4.1
Q13183,4.1
Q13185,4.1
Q13188,4.1
Q13190,4.1
Q13191,4.1
Q13200,4.1
Q13201,4.1
Q13202,4.1
Q13206,4.1
Q13207,4.28
Q13214,4.1
Q13216,2.1958994309191047
Q13217,4.1
Q13219,4.1
Q13224,3.715501589171955
Q13227,4.1
Q13228,4.1
Q13231,4.1
Q13232,4.1
Q13233,4.28
Q13237,4.1
Q13239,4.1
Q13241,4.1
Q13242,4.1
Q13243,4.1
Q13247,4.1
Q13253,4.28
Q13255,4.18
Q13257,4.1
Q13258,4.1
Q13261,4.1
Q13263,4.1
Q13268,4.1
Q13275,4.1
Q13277,4.1
Q13283,4.1
Q13285,3.016364693353718
Q13286,3.540580369683846
Q13287,4.1
Q13291,4.1
Q13303,4.1
Q13304,4.1
Q13308,4.1
Q13309,4.1
Q13310,4.1
Q13315,3.0591847913491987
Q13316,4.1838959720176145
Q13319,4.1
Q13322,4.1
Q13323,4.1
Q13324,4.1
Q13325,4.1
Q13326,3.540580369683846
Q13330,4.1
Q13332,4.1
Q13336,4.1
Q13342,4.1
Q13347,4.1
Q13349,4.1
Q13351,3.987323030006858
Q13352,4.1
Q13356,4.1
Q13360,4.1
Q13361,4.28
Q13362,4.1
Q13363,4.28
Q13367,4.02604269729266
Q13368,4.1
Q13370,4.1
Q13371,4.1
Q13387,4.1
Q13393,2.560533090434876
Q13394,4.1
Q13395,4.1
Q13398,4.1
Q13402,3.239299385753589
Q13404,4.1
Q13405,4.1
Q13409,4.1
Q13410,4.1
Q13415,3.683767478572607
Q13416,4.1
Q13418,4.1
Q13421,4.1
Q13422,4.133781799009776
Q13423,4.832700391918979
Q13424,4.28
Q13425,4.1
Q13426,3.66298824258515
Q13427,4.1
Q13428,3.320562109278397
Q13432,4.28
Q13433,4.1
Q13435,4.1
Q13438,4.1
Q13439,4.1
Q13443,4.5364832640180905
Q13444,4.1
Q13445,4.1
Q13449,4.1
Q13451,4.1
Q13454,4.13366657496714
Q13459,4.1
Q13461,3.6792452968032707
Q13464,4.1
Q13467,4.1
Q13469,4.1
Q13470,4.1
Q13472,3.2466628811525853
Q13477,4.1
Q13478,4.1
Q13480,4.1
Q13485,4.28
Q13487,4.1
Q13488,3.1842941072266866
Q13489,4.1
Q13490,4.1
Q13491,4.1
Q13492,4.1
Q13495,4.1
Q13496,4.726181864891029
Q13501,3.839099490248998
Q13503,4.1
Q13505,4.1
Q13506,4.1
Q13507,4.28
Q13508,4.1
Q13509,4.8326619850545915
Q13510,3.706319300241494
Q13515,4.28
Q13516,4.1
Q13519,4.1
Q13520,4.1
Q13522,4.1
Q13523,4.1
Q13526,4.1
Q13530,4.1
Q13535,3.790887296261408
Q13541,4.1
Q13542,4.1
Q13546,3.65664655820357
Q13547,4.1
Q13554,4.28
Q13555,4.28
Q13557,4.1
Q13561,4.1
Q13562,4.28
Q13563,3.882980734563314
Q13564,4.1
Q13568,4.1
Q13569,4.1
Q13571,4.1
Q13572,4.1
Q13573,4.1
Q13574,4.1
Q13576,4.1
Q13585,4.1
Q13586,4.18
Q13588,4.1
Q13591,4.1
Q13595,4.1
Q13596,4.1
Q13601,4.1
Q13608,3.714496699882015
Q13609,4.1
Q13610,4.1
Q13613,4.1
Q13614,3.319730678471124
Q13615,4.1
Q13616,4.1
Q13617,4.1
Q13618,4.832635397676472
Q13619,4.1
Q13620,4.485550539170282
Q13621,2.5024843116473914
Q13625,4.1
Q13627,4.28
Q13630,4.1
Q13634,4.1
Q13635,4.832712210099069
Q13636,4.1
Q13637,4.1
Q13639,4.1
Q13641,4.1
Q13642,4.7247831176624775
Q13643,4.1
Q13651,3.7153346976897366
Q13671,4.1
Q13683,3.6633441774344084
Q13685,4.1
Q13686,4.1
Q13698,3.7161697971748
Q13702,3.3827374829086256
Q13705,4.1
Q13724,3.707059789239843
Q13733,4.1
Q13740,4.1
Q13751,3.683767478572607
Q13753,2.658965329074527
Q13761,4.1
Q13765,4.1
Q13769,4.1
Q13772,4.1
Q13790,4.1
Q13794,4.1
Q13795,4.1
Q13796,4.1
Q13797,4.1
Q13813,4.182300462765168
Q13822,4.1
Q13823,4.1
Q13825,2.8219213312373714
Q13829,4.1
Q13835,4.1
Q13838,4.1
Q13867,4.1
Q13868,4.1
Q13873,3.3201461949092224
Q13875,4.1
Q13882,4.1
Q13884,4.1
Q13885,4.28
Q13886,4.1
Q13887,4.1
Q13888,4.1
Q13889,4.1
Q13895,4.1
Q13901,4.1
Q13905,4.1
Q13907,4.1
Q13936,4.531722103167374
Q13938,4.1
Q13946,4.1
Q13948,4.28
Q13950,4.614052501449721
Q13951,4.1
Q13952,4.1
Q13956,4.18
Q13972,4.1
Q13976,4.28
Q14002,4.1
Q14003,4.315466114043009
Q14004,4.020610076083972
Q14005,4.1
Q14008,4.1
Q14011,4.1
Q14012,4.1
Q14019,4.1
Q14028,2.198657356217085
Q14031,4.1
Q14032,4.1
Q14050,3.707230169788807
Q14055,3.320562109278397
Q14061,4.1
Q14088,4.1
Q14103,4.1
Q14106,4.1
Q14108,4.315739175581347
Q14112,4.1
Q14114,4.1
Q14116,4.1
Q14117,2.499686665695901
Q14118,4.1
Q14119,4.1
Q14123,4.28
Q14126,3.6801551232410112
Q14129,4.1
Q14134,4.1
Q14135,4.1
Q14137,4.1
Q14139,4.1
Q14140,4.1
Q14141,4.1
Q14142,4.1
Q14145,4.1
Q14147,4.1
Q14149,4.1
Q14151,4.1
Q14152,4.1
Q14153,4.1
Q14154,4.1
Q14155,4.1
Q14156,4.1
Q14157,4.1
Q14159,4.1
Q14160,4.1
Q14161,4.1
Q14162,4.1
Q14164,4.1
Q14165,4.1
Q14166,4.1
Q14168,4.1
Q14181,4.1
Q14183,4.1
Q14184,4.1
Q14185,4.1
Q14186,4.1
Q14188,4.1
Q14190,4.1
Q14191,3.238213442970149
Q14192,4.1
Q14194,4.1
Q14195,4.1
Q14197,4.1
Q14202,4.1
Q14203,4.832750621405565
Q14204,4.28
Q14207,4.1
Q14209,4.1
Q14210,4.1
Q14213,4.1
Q14232,4.1
Q14240,4.1
Q14241,4.1
Q14242,4.1
Q14244,4.1
Q14246,4.1
Q14247,4.1
Q14249,4.1
Q14254,4.1
Q14257,4.1
Q14258,4.1
Q14264,4.1
Q14289,4.1
Q14296,4.1
Q14314,4.1
Q14315,3.317226960048739
Q14318,4.1
Q14320,4.1
Q14330,4.1
Q14331,4.1
Q14332,4.28
Q14344,4.1
Q14353,3.6152972116794335
Q14376,3.320562109278397
Q14392,4.1
Q14393,4.1
Q14397,4.1
Q14406,4.1
Q14410,4.1
Q14416,4.1
Q14432,4.28
Q14435,3.037216931936485
Q14442,4.1
Q14444,4.1
Q14449,4.1
Q14451,4.1
Q14457,4.1
Q14469,4.1
Q14493,4.1
Q14494,4.1
Q14498,4.1
Q14500,4.1
Q14508,4.1
Q14511,4.1
Q14512,4.1
Q14515,4.1
Q14517,3.683767478572607
Q14520,4.28
Q14524,3.3201461949092224
Q14525,4.1
Q14526,4.1
Q14527,4.1
Q14532,4.1
Q14533,4.28
Q14534,4.1
Q14541,4.1
Q14542,4.1
Q14554,4.1
Q14558,4.1
Q14562,4.1
Q14563,4.28
Q14565,4.1
Q14566,4.28
Q14568,4.1
Q14571,4.1
Q14573,4.1
Q14574,4.1
Q14584,4.1
Q14585,4.1
Q14587,4.1
Q14592,4.1
Q14596,4.1
Q14623,4.18
Q14624,4.1
Q14626,4.1
Q14627,4.1
Q14642,4.1
Q14643,4.184179937810708
Q14644,4.1
Q14651,4.28
Q14653,4.28
Q14654,3.715167870316249
Q14656,4.1
Q14657,4.1
Q14667,4.1
Q14669,4.28
Q14671,4.28
Q14674,4.1
Q14676,4.1
Q14677,4.1
Q14678,4.1
Q14679,4.1
Q14680,4.1
Q14683,4.424685119417049
Q14684,4.1
Q14686,4.1
Q14687,4.1
Q14689,4.1
Q14690,4.1
Q14691,4.1
Q14692,4.28
Q14693,3.1422189643095515
Q14694,4.1
Q14696,4.1
Q14697,3.714330194039932
Q14699,4.1
Q14703,4.1
Q14714,4.1
Q14721,4.28
Q14722,4.1
Q14728,4.1
Q14738,4.28
Q14739,3.6839478386520947
Q14746,4.1
Q14749,4.1
Q14764,4.1
Q14765,4.1
Q14766,4.1
Q14767,2.7693212188535252
Q14773,4.1
Q14774,4.1
Q14781,4.1
Q14789,4.1
Q14790,4.355604743662656
Q147X3,4.1
Q14802,4.1
Q14807,4.28
Q14814,4.1
Q14831,4.1
Q14832,4.1
Q14833,4.1
Q14839,3.683406982965827
Q14847,4.1
Q14849,4.1
Q14863,4.1
Q14865,4.1
Q14872,4.1
Q14894,4.28
Q14896,3.320562109278397
Q14914,4.1
Q14916,4.1
Q14919,4.1
Q14929,4.1
Q14934,4.1
Q14938,4.28
Q14940,4.1
Q14943,4.1
Q14953,4.1
Q14954,4.1
Q14956,4.1
Q14957,4.1
Q14964,4.1
Q14966,4.1
Q14973,4.1
Q14974,4.1
Q14978,4.1
Q14980,4.1
Q14982,4.1
Q14990,4.1
Q14993,4.1
Q14994,4.1
Q14995,4.1
Q14997,4.1
Q14999,3.320562109278397
Q149M9,4.1
Q149N8,4.1
Q14BN4,4.1
Q14C86,4.1
Q14CB8,4.1
Q14CM0,4.1
Q14CN2,4.1
Q14CN4,4.1
Q14CS0,4.1
Q14CW9,4.1
Q14CX7,4.1
Q14CZ0,4.1
Q14CZ7,4.1
Q14CZ8,4.18
Q14D04,4.1
Q14D33,4.1
Q15003,4.1
Q15004,4.1
Q15005,4.1
Q15006,4.1
Q15007,4.1
Q15008,4.1
Q15011,4.1
Q15012,4.1
Q15013,4.1
Q15014,4.1
Q15018,4.1
Q15019,4.1
Q15020,4.1
Q15021,4.1
Q15022,4.83261176581784
Q15024,4.1
Q15025,4.1
Q15027,4.1
Q15029,4.28
Q15031,3.683767478572607
Q15036,4.1
Q15038,4.1
Q15040,4.1
Q15041,4.1
Q15042,3.320562109278397
Q15043,4.316620610406756
Q15046,4.054561944578283
Q15047,4.1
Q15049,2.198657356217085
Q15050,4.1
Q15051,2.8130803749824813
Q15052,4.1
Q15054,4.1
Q15056,4.1
Q15057,4.1
Q15058,4.355412731978472
Q15059,4.1
Q15061,4.1
Q15063,4.1
Q15067,3.706889475507854
Q15070,4.1
Q15072,4.1
Q15075,4.1
Q15077,4.1
Q15078,4.1
Q15080,3.381836804341288
Q15084,4.1
Q15102,4.1
Q15109,4.1
Q15111,4.1
Q15113,4.1
Q15116,4.1
Q15118,4.1
Q15119,4.1
Q15120,4.28
Q15121,4.1
Q15124,4.1
Q15125,4.18
Q15126,4.28
Q15131,2.3644881053808557
Q15139,4.28
Q15147,4.6167071783984435
Q15149,3.7131552191802824
Q15154,4.1
Q15155,4.1
Q15165,4.1
Q15166,4.1
Q15170,4.1
Q15172,4.1
Q15173,4.1
Q15185,4.1
Q15208,4.1
Q15223,4.1
Q15233,4.1
Q15256,4.1
Q15257,4.1
Q15262,4.1
Q15269,4.1
Q15274,4.1
Q15276,4.1
Q15286,4.1
Q15287,4.1
Q15291,4.1
Q15293,4.1
Q15303,4.28
Q15306,4.1
Q15311,4.1
Q15319,4.28
Q15323,4.1
Q15326,4.28
Q15327,4.1
Q15329,4.1
Q15334,4.1
Q15345,4.1
Q15349,4.1
Q15361,4.1
Q15363,4.1
Q15365,4.1
Q15366,4.1
Q15369,4.1
Q15370,4.1
Q15375,4.1
Q15382,4.1
Q15386,4.1
Q15388,4.1
Q15389,4.28
Q15392,4.1
Q15393,4.1
Q15397,4.1
Q15398,4.1
Q15399,4.1
Q15406,4.1
Q15413,4.1
Q15415,4.1
Q15417,4.1
Q15418,4.1
Q15424,4.1
Q15427,4.28
Q15428,4.1
Q15431,4.1
Q15435,4.1
Q15436,4.1
Q15437,3.415139801510819
Q15438,4.1
Q15459,4.1
Q15464,4.1
Q15465,4.28
Q15466,4.1
Q15468,4.5317088065162
Q15475,4.28
Q15477,3.5379031174681264
Q15485,4.1
Q15493,4.1
Q15506,4.1
Q15517,4.18
Q15526,3.320562109278397
Q15528,4.1
Q15532,4.1
Q15542,4.1
Q15543,4.1
Q15544,4.1
Q15545,4.1
Q15546,4.1
Q15554,4.1
Q15555,4.28
Q15560,4.1
Q15561,4.1
Q15562,4.1
Q15569,4.1
Q15572,4.1
Q15573,4.1
Q15582,2.3729118118805768
Q15583,4.28
Q15596,4.1
Q15599,4.1
Q155Q3,4.1
Q15628,4.1
Q15629,4.1
Q15631,4.1
Q15633,4.1
Q15637,4.1
Q15642,4.1
Q15643,2.9850596502070634
Q15645,4.1
Q15646,4.1
Q15648,4.1
Q15649,4.1
Q15650,2.9381857595575256
Q15652,4.1
Q15653,4.1
Q15654,4.1
Q15661,4.1
Q15669,4.1
Q15672,4.28
Q15678,4.1
Q15691,4.1
Q15696,4.1
Q15697,4.1
Q15699,4.1
Q15700,4.1
Q15714,4.1
Q15717,4.1
Q15722,4.1
Q15723,4.1
Q15726,4.1
Q15735,4.1
Q15738,4.18
Q15742,4.1
Q15743,4.1
Q15744,4.83216300465453
Q15746,4.832750621405565
Q15750,4.1
Q15751,4.1838959720176145
Q15758,4.1
Q15759,4.1
Q15761,4.1
Q15762,4.1
Q15768,4.1
Q15771,4.1
Q15772,3.670616360035936
Q15776,4.1
Q15777,4.1
Q15782,4.1
Q15784,4.28
Q15785,4.1
Q15788,4.1
Q15796,4.1
Q15797,4.1
Q15800,4.1
Q15811,4.1
Q15813,4.832738802180181
Q15814,4.1
Q15818,4.1
Q15819,4.1
Q15822,4.28
Q15825,4.1
Q15828,4.1
Q15831,4.617523677155537
Q15833,3.105112639891475
Q15834,4.1
Q15835,4.1
Q15836,4.1
Q15842,4.1
Q15843,4.1
Q15848,4.1
Q15849,4.1
Q15853,4.1
Q15858,2.198657356217085
Q15878,4.28
Q15884,4.1
Q15904,4.1
Q15906,4.1
Q15907,4.28
Q15910,4.832726983276445
Q15911,4.1
Q15915,4.28
Q15916,4.1
Q15928,4.1
Q15942,4.1
Q15973,4.1
Q16082,4.1
Q16099,4.1
Q16134,2.871071111676157
Q16143,4.28
Q16181,4.1
